RMDN1	RMDN1
CPNE3	CPNE3
AF117829.1	AF117829.1
RIPK2	RIPK2
OSGIN2	OSGIN2
NBN	NBN
DECR1	DECR1
TMEM64	TMEM64
PIP4P2	PIP4P2
OTUD6B-AS1	OTUD6B-AS1
OTUD6B	OTUD6B
TRIQK	TRIQK
FAM92A	FAM92A
RBM12B	RBM12B
TMEM67	TMEM67
PDP1	PDP1
RAD54B	RAD54B
VIRMA	VIRMA
DPY19L4	DPY19L4
INTS8	INTS8
CCNE2	CCNE2
NDUFAF6	NDUFAF6
TP53INP1	TP53INP1
PLEKHF2	PLEKHF2
C8orf37	C8orf37
MTERF3	MTERF3
PTDSS1	PTDSS1
SDC2	SDC2
CPQ	CPQ
MTDH	MTDH
LAPTM4B	LAPTM4B
RIDA	RIDA
POP1	POP1
STK3	STK3
OSR2	OSR2
AC104986.2	AC104986.2
VPS13B	VPS13B
POLR2K	POLR2K
RNF19A	RNF19A
ANKRD46	ANKRD46
YWHAZ	YWHAZ
ZNF706	ZNF706
RRM2B	RRM2B
UBR5	UBR5
KLF10	KLF10
GASAL1	GASAL1
AZIN1	AZIN1
ATP6V1C1	ATP6V1C1
SLC25A32	SLC25A32
DCAF13	DCAF13
RIMS2	RIMS2
LRP12	LRP12
AC027031.2	AC027031.2
OXR1	OXR1
EMC2	EMC2
NUDCD1	NUDCD1
ENY2	ENY2
EBAG9	EBAG9
TRPS1	TRPS1
EIF3H	EIF3H
UTP23	UTP23
RAD21	RAD21
AARD	AARD
MED30	MED30
EXT1	EXT1
TAF2	TAF2
DSCC1	DSCC1
MRPL13	MRPL13
MTBP	MTBP
DERL1	DERL1
TBC1D31	TBC1D31
C8orf76	C8orf76
ZHX1-C8orf76	ZHX1-C8orf76
ZHX1	ZHX1
ATAD2	ATAD2
WDYHV1	WDYHV1
FAM91A1	FAM91A1
TMEM65	TMEM65
TRMT12	TRMT12
RNF139	RNF139
TATDN1	TATDN1
MTSS1	MTSS1
SQLE	SQLE
WASHC5	WASHC5
NSMCE2	NSMCE2
TRIB1	TRIB1
FAM84B	FAM84B
MYC	MYC
PVT1	PVT1
FAM49B	FAM49B
ASAP1	ASAP1
EFR3A	EFR3A
PHF20L1	PHF20L1
TRAPPC9	TRAPPC9
CHRAC1	CHRAC1
AGO2	AGO2
PTK2	PTK2
GPR20	GPR20
PTP4A3	PTP4A3
ADGRB1	ADGRB1
ARC	ARC
JRK	JRK
THEM6	THEM6
LY6E	LY6E
ZFP41	ZFP41
GLI4	GLI4
MINCR	MINCR
ZNF696	ZNF696
AC138696.2	AC138696.2
TOP1MT	TOP1MT
RHPN1	RHPN1
ZC3H3	ZC3H3
MROH6	MROH6
EEF1D	EEF1D
TIGD5	TIGD5
PYCR3	PYCR3
TSTA3	TSTA3
ZNF623	ZNF623
ZNF707	ZNF707
MAPK15	MAPK15
FAM83H	FAM83H
SCRIB	SCRIB
PUF60	PUF60
NRBP2	NRBP2
PLEC	PLEC
GRINA	GRINA
OPLAH	OPLAH
AC109322.1	AC109322.1
EXOSC4	EXOSC4
GPAA1	GPAA1
SHARPIN	SHARPIN
MAF1	MAF1
HGH1	HGH1
MROH1	MROH1
BOP1	BOP1
HSF1	HSF1
DGAT1	DGAT1
SLC52A2	SLC52A2
FBXL6	FBXL6
ADCK5	ADCK5
CPSF1	CPSF1
VPS28	VPS28
TONSL	TONSL
CYHR1	CYHR1
KIFC2	KIFC2
PPP1R16A	PPP1R16A
MFSD3	MFSD3
RECQL4	RECQL4
LRRC14	LRRC14
LRRC24	LRRC24
C8orf82	C8orf82
ARHGAP39	ARHGAP39
ZNF251	ZNF251
ZNF34	ZNF34
ZNF7	ZNF7
COMMD5	COMMD5
ZNF250	ZNF250
ZNF16	ZNF16
C8orf33	C8orf33
WASHC1	WASHC1
CBWD1	CBWD1
KANK1	KANK1
VLDLR	VLDLR
PUM3	PUM3
RFX3	RFX3
PLPP6	PLPP6
CDC37L1-DT	CDC37L1-DT
CDC37L1	CDC37L1
AK3	AK3
RCL1	RCL1
JAK2	JAK2
PLGRKT	PLGRKT
RIC1	RIC1
ERMP1	ERMP1
KIAA2026	KIAA2026
RANBP6	RANBP6
UHRF2	UHRF2
GLDC	GLDC
KDM4C	KDM4C
DMAC1	DMAC1
PTPRD	PTPRD
PTPRD-AS1	PTPRD-AS1
TYRP1	TYRP1
MPDZ	MPDZ
NFIB	NFIB
ZDHHC21	ZDHHC21
FREM1	FREM1
TTC39B	TTC39B
SNAPC3	SNAPC3
PSIP1	PSIP1
CNTLN	CNTLN
RRAGA	RRAGA
HAUS6	HAUS6
PLIN2	PLIN2
DENND4C	DENND4C
FOCAD	FOCAD
KLHL9	KLHL9
MTAP	MTAP
CDKN2A	CDKN2A
TUSC1	TUSC1
CAAP1	CAAP1
PLAA	PLAA
IFT74	IFT74
ACO1	ACO1
TOPORS	TOPORS
SMIM27	SMIM27
NDUFB6	NDUFB6
APTX	APTX
SMU1	SMU1
B4GALT1	B4GALT1
BAG1	BAG1
CHMP5	CHMP5
NFX1	NFX1
NOL6	NOL6
ANKRD18B	ANKRD18B
UBE2R2	UBE2R2
UBAP2	UBAP2
DCAF12	DCAF12
UBAP1	UBAP1
NUDT2	NUDT2
FAM219A	FAM219A
ENHO	ENHO
RPP25L	RPP25L
DCTN3	DCTN3
SIGMAR1	SIGMAR1
GALT	GALT
IL11RA	IL11RA
AL162231.1	AL162231.1
VCP	VCP
FANCG	FANCG
PIGO	PIGO
STOML2	STOML2
FAM214B	FAM214B
UNC13B	UNC13B
RUSC2	RUSC2
TESK1	TESK1
CCDC107	CCDC107
ARHGEF39	ARHGEF39
TLN1	TLN1
CREB3	CREB3
GBA2	GBA2
RGP1	RGP1
HINT2	HINT2
TMEM8B	TMEM8B
RECK	RECK
GLIPR2	GLIPR2
CLTA	CLTA
GNE	GNE
RNF38	RNF38
MELK	MELK
EBLN3P	EBLN3P
ZCCHC7	ZCCHC7
GRHPR	GRHPR
ZBTB5	ZBTB5
POLR1E	POLR1E
FBXO10	FBXO10
TOMM5	TOMM5
TRMT10B	TRMT10B
EXOSC3	EXOSC3
DCAF10	DCAF10
SLC25A51	SLC25A51
SHB	SHB
ALDH1B1	ALDH1B1
GLIDR	GLIDR
CBWD6	CBWD6
CNTNAP3B	CNTNAP3B
BX088651.4	BX088651.4
AL935212.1	AL935212.1
FAM27C	FAM27C
AL590399.1	AL590399.1
AL512625.3	AL512625.3
AL512625.1	AL512625.1
CBWD5	CBWD5
CBWD3	CBWD3
FAM122A	FAM122A
FXN	FXN
PTAR1	PTAR1
SMC5	SMC5
KLF9	KLF9
ABHD17B	ABHD17B
C9orf85	C9orf85
ZFAND5	ZFAND5
ANXA1	ANXA1
C9orf40	C9orf40
CARNMT1	CARNMT1
NMRK1	NMRK1
OSTF1	OSTF1
RFK	RFK
VPS13A	VPS13A
GNAQ	GNAQ
CEP78	CEP78
PSAT1	PSAT1
TLE4	TLE4
TLE1	TLE1
IDNK	IDNK
UBQLN1	UBQLN1
GKAP1	GKAP1
KIF27	KIF27
RMI1	RMI1
AGTPBP1	AGTPBP1
NAA35	NAA35
GOLM1	GOLM1
ISCA1	ISCA1
TUT7	TUT7
CTSL	CTSL
CDK20	CDK20
SPIN1	SPIN1
NXNL2	NXNL2
CKS2	CKS2
SECISBP2	SECISBP2
AUH	AUH
SPTLC1	SPTLC1
IARS	IARS
NOL8	NOL8
CENPP	CENPP
IPPK	IPPK
BICD2	BICD2
CARD19	CARD19
NINJ1	NINJ1
WNK2	WNK2
FAM120AOS	FAM120AOS
FAM120A	FAM120A
PHF2	PHF2
PTPDC1	PTPDC1
ZNF169	ZNF169
MFSD14B	MFSD14B
PCAT7	PCAT7
C9orf3	C9orf3
FANCC	FANCC
PTCH1	PTCH1
LINC00476	LINC00476
ERCC6L2	ERCC6L2
SLC35D2	SLC35D2
ZNF367	ZNF367
HABP4	HABP4
CDC14B	CDC14B
AAED1	AAED1
ZNF510	ZNF510
MFSD14C	MFSD14C
CTSV	CTSV
TSTD2	TSTD2
NCBP1	NCBP1
XPA	XPA
TRMO	TRMO
NANS	NANS
TRIM14	TRIM14
ANKS6	ANKS6
GALNT12	GALNT12
TGFBR1	TGFBR1
ALG2	ALG2
STX17	STX17
ERP44	ERP44
INVS	INVS
TEX10	TEX10
MSANTD3	MSANTD3
MRPL50	MRPL50
ZNF189	ZNF189
TMEM246	TMEM246
RNF20	RNF20
GRIN3A	GRIN3A
PPP3R2	PPP3R2
SMC2	SMC2
NIPSNAP3A	NIPSNAP3A
ABCA1	ABCA1
SLC44A1	SLC44A1
FSD1L	FSD1L
FKTN	FKTN
TMEM38B	TMEM38B
ZNF462	ZNF462
RAD23B	RAD23B
ELP1	ELP1
FAM206A	FAM206A
CTNNAL1	CTNNAL1
TMEM245	TMEM245
ECPAS	ECPAS
PTGR1	PTGR1
DNAJC25	DNAJC25
GNG10	GNG10
UGCG	UGCG
PTBP3	PTBP3
HSDL2	HSDL2
KIAA1958	KIAA1958
INIP	INIP
SNX30	SNX30
ZFP37	ZFP37
SLC31A2	SLC31A2
FKBP15	FKBP15
SLC31A1	SLC31A1
CDC26	CDC26
PRPF4	PRPF4
HDHD3	HDHD3
ALAD	ALAD
POLE3	POLE3
RGS3	RGS3
ZNF618	ZNF618
COL27A1	COL27A1
WHRN	WHRN
TMEM268	TMEM268
ASTN2	ASTN2
TRIM32	TRIM32
CDK5RAP2	CDK5RAP2
FBXW2	FBXW2
PSMD5	PSMD5
PHF19	PHF19
C5	C5
CNTRL	CNTRL
RAB14	RAB14
GSN	GSN
STOM	STOM
DAB2IP	DAB2IP
TTLL11	TTLL11
NDUFA8	NDUFA8
LHX6	LHX6
RBM18	RBM18
MRRF	MRRF
PDCL	PDCL
RC3H2	RC3H2
ZBTB6	ZBTB6
ZBTB26	ZBTB26
RABGAP1	RABGAP1
STRBP	STRBP
DENND1A	DENND1A
NEK6	NEK6
PSMB7	PSMB7
NR6A1	NR6A1
MIR181A2HG	MIR181A2HG
ARPC5L	ARPC5L
GOLGA1	GOLGA1
SCAI	SCAI
PPP6C	PPP6C
RABEPK	RABEPK
HSPA5	HSPA5
GAPVD1	GAPVD1
MAPKAP1	MAPKAP1
PBX3	PBX3
MVB12B	MVB12B
ZBTB43	ZBTB43
ZBTB34	ZBTB34
RALGPS1	RALGPS1
ANGPTL2	ANGPTL2
SLC2A8	SLC2A8
ZNF79	ZNF79
LRSAM1	LRSAM1
FAM129B	FAM129B
STXBP1	STXBP1
PTRH1	PTRH1
TOR2A	TOR2A
CDK9	CDK9
FPGS	FPGS
AK1	AK1
ST6GALNAC4	ST6GALNAC4
PIP5KL1	PIP5KL1
DPM2	DPM2
FAM102A	FAM102A
NAIF1	NAIF1
SLC25A25	SLC25A25
SLC25A25-AS1	SLC25A25-AS1
PTGES2	PTGES2
C9orf16	C9orf16
CIZ1	CIZ1
DNM1	DNM1
GOLGA2	GOLGA2
SWI5	SWI5
TRUB2	TRUB2
COQ4	COQ4
SLC27A4	SLC27A4
URM1	URM1
CERCAM	CERCAM
ODF2	ODF2
GLE1	GLE1
SPTAN1	SPTAN1
WDR34	WDR34
PKN3	PKN3
ZDHHC12	ZDHHC12
AL441992.1	AL441992.1
ZER1	ZER1
TBC1D13	TBC1D13
ENDOG	ENDOG
SPOUT1	SPOUT1
KYAT1	KYAT1
LRRC8A	LRRC8A
PHYHD1	PHYHD1
DOLK	DOLK
NUP188	NUP188
SH3GLB2	SH3GLB2
MIGA2	MIGA2
DOLPP1	DOLPP1
CRAT	CRAT
PTPA	PTPA
IER5L	IER5L
LINC01503	LINC01503
NTMT1	NTMT1
ASB6	ASB6
TOR1B	TOR1B
TOR1A	TOR1A
C9orf78	C9orf78
USP20	USP20
FNBP1	FNBP1
GPR107	GPR107
NCS1	NCS1
ASS1	ASS1
FUBP3	FUBP3
EXOSC2	EXOSC2
ABL1	ABL1
AIF1L	AIF1L
NUP214	NUP214
AL157938.3	AL157938.3
FAM78A	FAM78A
PLPP7	PLPP7
PRRC2B	PRRC2B
POMT1	POMT1
UCK1	UCK1
RAPGEF1	RAPGEF1
MED27	MED27
SETX	SETX
TTF1	TTF1
DDX31	DDX31
GTF3C4	GTF3C4
SPACA9	SPACA9
TSC1	TSC1
GTF3C5	GTF3C5
RALGDS	RALGDS
SURF6	SURF6
MED22	MED22
SURF1	SURF1
SURF2	SURF2
SURF4	SURF4
REXO4	REXO4
CACFD1	CACFD1
SLC2A6	SLC2A6
VAV2	VAV2
BRD3OS	BRD3OS
BRD3	BRD3
WDR5	WDR5
RXRA	RXRA
PPP1R26	PPP1R26
C9orf116	C9orf116
MRPS2	MRPS2
CAMSAP1	CAMSAP1
UBAC1	UBAC1
NACC2	NACC2
TMEM250	TMEM250
QSOX2	QSOX2
GPSM1	GPSM1
DNLZ	DNLZ
SNAPC4	SNAPC4
ENTR1	ENTR1
PMPCA	PMPCA
INPP5E	INPP5E
SEC16A	SEC16A
NOTCH1	NOTCH1
NALT1	NALT1
EGFL7	EGFL7
AGPAT2	AGPAT2
FAM69B	FAM69B
SNHG7	SNHG7
TMEM141	TMEM141
RABL6	RABL6
AJM1	AJM1
PHPT1	PHPT1
TRAF2	TRAF2
FBXW5	FBXW5
PTGDS	PTGDS
PAXX	PAXX
ABCA2	ABCA2
NPDC1	NPDC1
SAPCD2	SAPCD2
UAP1L1	UAP1L1
MAN1B1-DT	MAN1B1-DT
MAN1B1	MAN1B1
DPP7	DPP7
ANAPC2	ANAPC2
SSNA1	SSNA1
TPRN	TPRN
TMEM203	TMEM203
NDOR1	NDOR1
BX255925.3	BX255925.3
RNF208	RNF208
TUBB4B	TUBB4B
NELFB	NELFB
NRARP	NRARP
EXD3	EXD3
NSMF	NSMF
MRPL41	MRPL41
DPH7	DPH7
ZMYND19	ZMYND19
ARRDC1	ARRDC1
ARRDC1-AS1	ARRDC1-AS1
EHMT1	EHMT1
LINC01001	LINC01001
BET1L	BET1L
RIC8A	RIC8A
SIRT3	SIRT3
PSMD13	PSMD13
PGGHG	PGGHG
IFITM2	IFITM2
IFITM1	IFITM1
IFITM3	IFITM3
B4GALNT4	B4GALNT4
SIGIRR	SIGIRR
PTDSS2	PTDSS2
RNH1	RNH1
HRAS	HRAS
RASSF7	RASSF7
MIR210HG	MIR210HG
PHRF1	PHRF1
DEAF1	DEAF1
TMEM80	TMEM80
TALDO1	TALDO1
GATD1	GATD1
AP006621.3	AP006621.3
CEND1	CEND1
SLC25A22	SLC25A22
PANO1	PANO1
PIDD1	PIDD1
PNPLA2	PNPLA2
CRACR2B	CRACR2B
CD151	CD151
TSPAN4	TSPAN4
AP006623.1	AP006623.1
CHID1	CHID1
AP2A2	AP2A2
TOLLIP	TOLLIP
BRSK2	BRSK2
MOB2	MOB2
CTSD	CTSD
MRPL23	MRPL23
CD81	CD81
TSSC4	TSSC4
KCNQ1OT1	KCNQ1OT1
CDKN1C	CDKN1C
SLC22A18	SLC22A18
NAP1L4	NAP1L4
CARS	CARS
OSBPL5	OSBPL5
ZNF195	ZNF195
ART5	ART5
NUP98	NUP98
PGAP2	PGAP2
RHOG	RHOG
STIM1	STIM1
RRM1	RRM1
TRIM5	TRIM5
FAM160A2	FAM160A2
SMPD1	SMPD1
APBB1	APBB1
TRIM3	TRIM3
ARFIP2	ARFIP2
TIMM10B	TIMM10B
RRP8	RRP8
ILK	ILK
TAF10	TAF10
TPP1	TPP1
MRPL17	MRPL17
ZNF215	ZNF215
PPFIBP2	PPFIBP2
STK33	STK33
ST5	ST5
AKIP1	AKIP1
TMEM9B	TMEM9B
NRIP3	NRIP3
DENND5A	DENND5A
TMEM41B	TMEM41B
IPO7	IPO7
AC132192.1	AC132192.1
AC132192.2	AC132192.2
ZNF143	ZNF143
WEE1	WEE1
SWAP70	SWAP70
SBF2-AS1	SBF2-AS1
SBF2	SBF2
ADM	ADM
MTRNR2L8	MTRNR2L8
RNF141	RNF141
CTR9	CTR9
EIF4G2	EIF4G2
ZBED5	ZBED5
ZBED5-AS1	ZBED5-AS1
USP47	USP47
PARVA	PARVA
TEAD1	TEAD1
BTBD10	BTBD10
FAR1	FAR1
RRAS2	RRAS2
COPB1	COPB1
PSMA1	PSMA1
PDE3B	PDE3B
CALCB	CALCB
CALCA	CALCA
C11orf58	C11orf58
PIK3C2A	PIK3C2A
NUCB2	NUCB2
NCR3LG1	NCR3LG1
AC124798.1	AC124798.1
SERGEF	SERGEF
SAAL1	SAAL1
SAA1	SAA1
HPS5	HPS5
GTF2H1	GTF2H1
LDHC	LDHC
TSG101	TSG101
UEVLD	UEVLD
SPTY2D1OS	SPTY2D1OS
SPTY2D1	SPTY2D1
ZDHHC13	ZDHHC13
HTATIP2	HTATIP2
PRMT3	PRMT3
FANCF	FANCF
ANO3	ANO3
MUC15	MUC15
FIBIN	FIBIN
CCDC34	CCDC34
LGR4	LGR4
LIN7C	LIN7C
KIF18A	KIF18A
METTL15	METTL15
ARL14EP	ARL14EP
MPPED2	MPPED2
DCDC1	DCDC1
DNAJC24	DNAJC24
IMMP1L	IMMP1L
ELP4	ELP4
PAX6	PAX6
RCN1	RCN1
EIF3M	EIF3M
QSER1	QSER1
TCP11L1	TCP11L1
LINC00294	LINC00294
CSTF3	CSTF3
HIPK3	HIPK3
CD59	CD59
FBXO3	FBXO3
CAPRIN1	CAPRIN1
NAT10	NAT10
CAT	CAT
APIP	APIP
PDHX	PDHX
FJX1	FJX1
TRIM44	TRIM44
LDLRAD3	LDLRAD3
COMMD9	COMMD9
TRAF6	TRAF6
C11orf74	C11orf74
API5	API5
TTC17	TTC17
HSD17B12	HSD17B12
ALKBH3	ALKBH3
C11orf96	C11orf96
EXT2	EXT2
TP53I11	TP53I11
PRDM11	PRDM11
SLC35C1	SLC35C1
CRY2	CRY2
MAPK8IP1	MAPK8IP1
PEX16	PEX16
PHF21A	PHF21A
CREB3L1	CREB3L1
DGKZ	DGKZ
MDK	MDK
AMBRA1	AMBRA1
HARBI1	HARBI1
ATG13	ATG13
ARHGAP1	ARHGAP1
ZNF408	ZNF408
CKAP5	CKAP5
LRP4	LRP4
C11orf49	C11orf49
ARFGAP2	ARFGAP2
PACSIN3	PACSIN3
DDB2	DDB2
ACP2	ACP2
NR1H3	NR1H3
MADD	MADD
SLC39A13	SLC39A13
PSMC3	PSMC3
CELF1	CELF1
NDUFS3	NDUFS3
PTPMT1	PTPMT1
KBTBD4	KBTBD4
MTCH2	MTCH2
FNBP4	FNBP4
NUP160	NUP160
PTPRJ	PTPRJ
FOLH1	FOLH1
TNKS1BP1	TNKS1BP1
SSRP1	SSRP1
SLC43A1	SLC43A1
TIMM10	TIMM10
UBE2L6	UBE2L6
SERPING1	SERPING1
CLP1	CLP1
ZDHHC5	ZDHHC5
MED19	MED19
TMX2	TMX2
SELENOH	SELENOH
CTNND1	CTNND1
ZFP91	ZFP91
FAM111A	FAM111A
OSBP	OSBP
PATL1	PATL1
STX3	STX3
MRPL16	MRPL16
CCDC86	CCDC86
PRPF19	PRPF19
TMEM109	TMEM109
TMEM132A	TMEM132A
VPS37C	VPS37C
DDB1	DDB1
TKFC	TKFC
CYB561A3	CYB561A3
TMEM138	TMEM138
TMEM216	TMEM216
CPSF7	CPSF7
SDHAF2	SDHAF2
TMEM258	TMEM258
FEN1	FEN1
FADS2	FADS2
FADS1	FADS1
FADS3	FADS3
RAB3IL1	RAB3IL1
INCENP	INCENP
ASRGL1	ASRGL1
AHNAK	AHNAK
EEF1G	EEF1G
TUT1	TUT1
MTA2	MTA2
EML3	EML3
ROM1	ROM1
B3GAT3	B3GAT3
GANAB	GANAB
INTS5	INTS5
CSKMT	CSKMT
UQCC3	UQCC3
UBXN1	UBXN1
HNRNPUL2	HNRNPUL2
TTC9C	TTC9C
POLR2G	POLR2G
AP001160.2	AP001160.2
TAF6L	TAF6L
TMEM223	TMEM223
TMEM179B	TMEM179B
NXF1	NXF1
STX5	STX5
AP001160.1	AP001160.1
WDR74	WDR74
SLC3A2	SLC3A2
RARRES3	RARRES3
PLA2G16	PLA2G16
ATL3	ATL3
RTN3	RTN3
C11orf95	C11orf95
SPINDOC	SPINDOC
MARK2	MARK2
RCOR2	RCOR2
NAA40	NAA40
OTUB1	OTUB1
MACROD1	MACROD1
STIP1	STIP1
TRPT1	TRPT1
NUDT22	NUDT22
DNAJC4	DNAJC4
VEGFB	VEGFB
FKBP2	FKBP2
PPP1R14B	PPP1R14B
PLCB3	PLCB3
BAD	BAD
GPR137	GPR137
ESRRA	ESRRA
PRDX5	PRDX5
CCDC88B	CCDC88B
RPS6KA4	RPS6KA4
RASGRP2	RASGRP2
PYGM	PYGM
SF1	SF1
MAP4K2	MAP4K2
MEN1	MEN1
EHD1	EHD1
ATG2A	ATG2A
PPP2R5B	PPP2R5B
GPHA2	GPHA2
BATF2	BATF2
ARL2	ARL2
SAC3D1	SAC3D1
CDCA5	CDCA5
ZFPL1	ZFPL1
VPS51	VPS51
TM7SF2	TM7SF2
ZNHIT2	ZNHIT2
SYVN1	SYVN1
MRPL49	MRPL49
CAPN1	CAPN1
POLA2	POLA2
CDC42EP2	CDC42EP2
DPF2	DPF2
FRMD8	FRMD8
NEAT1	NEAT1
SCYL1	SCYL1
LTBP3	LTBP3
SSSCA1	SSSCA1
FAM89B	FAM89B
EHBP1L1	EHBP1L1
MAP3K11	MAP3K11
PCNX3	PCNX3
SIPA1	SIPA1
RELA	RELA
KAT5	KAT5
RNASEH2C	RNASEH2C
AP5B1	AP5B1
MUS81	MUS81
EFEMP2	EFEMP2
FIBP	FIBP
CCDC85B	CCDC85B
C11orf68	C11orf68
DRAP1	DRAP1
SART1	SART1
EIF1AD	EIF1AD
BANF1	BANF1
SF3B2	SF3B2
PACS1	PACS1
KLC2	KLC2
RAB1B	RAB1B
CNIH2	CNIH2
YIF1A	YIF1A
CD248	CD248
RIN1	RIN1
BRMS1	BRMS1
B4GAT1	B4GAT1
AP001107.9	AP001107.9
SLC29A2	SLC29A2
MRPL11	MRPL11
PELI3	PELI3
AP002748.3	AP002748.3
DPP3	DPP3
ZDHHC24	ZDHHC24
ACTN3	ACTN3
CTSF	CTSF
CCS	CCS
RBM14	RBM14
RBM4	RBM4
RBM4B	RBM4B
AP001157.1	AP001157.1
SPTBN2	SPTBN2
C11orf80	C11orf80
RCE1	RCE1
LRFN4	LRFN4
KDM2A	KDM2A
GRK2	GRK2
ANKRD13D	ANKRD13D
RAD9A	RAD9A
PPP1CA	PPP1CA
RPS6KB2	RPS6KB2
CORO1B	CORO1B
TMEM134	TMEM134
AIP	AIP
PITPNM1	PITPNM1
CDK2AP2	CDK2AP2
NDUFV1	NDUFV1
NUDT8	NUDT8
NDUFS8	NDUFS8
TCIRG1	TCIRG1
CHKA	CHKA
KMT5B	KMT5B
C11orf24	C11orf24
LRP5	LRP5
PPP6R3	PPP6R3
TESMIN	TESMIN
CPT1A	CPT1A
MRPL21	MRPL21
IGHMBP2	IGHMBP2
TPCN2	TPCN2
CCND1	CCND1
ORAOV1	ORAOV1
FADD	FADD
PPFIA1	PPFIA1
CTTN	CTTN
DHCR7	DHCR7
AP002387.2	AP002387.2
NADSYN1	NADSYN1
FAM86C1	FAM86C1
AP002495.2	AP002495.2
RNF121	RNF121
NUMA1	NUMA1
LRTOMT	LRTOMT
LAMTOR1	LAMTOR1
ANAPC15	ANAPC15
FOLR1	FOLR1
INPPL1	INPPL1
CLPB	CLPB
ARAP1	ARAP1
STARD10	STARD10
ATG16L2	ATG16L2
FCHSD2	FCHSD2
ARHGEF17	ARHGEF17
RELT	RELT
FAM168A	FAM168A
RAB6A	RAB6A
MRPL48	MRPL48
COA4	COA4
PAAF1	PAAF1
UCP2	UCP2
C2CD3	C2CD3
PPME1	PPME1
LIPT2	LIPT2
POLD3	POLD3
RNF169	RNF169
XRRA1	XRRA1
SPCS2	SPCS2
NEU3	NEU3
ARRB1	ARRB1
SERPINH1	SERPINH1
DGAT2	DGAT2
UVRAG	UVRAG
THAP12	THAP12
GVQW3	GVQW3
AP002360.1	AP002360.1
EMSY	EMSY
TSKU	TSKU
ACER3	ACER3
PAK1	PAK1
CLNS1A	CLNS1A
AQP11	AQP11
RSF1	RSF1
AAMDC	AAMDC
INTS4	INTS4
NDUFC2	NDUFC2
ALG8	ALG8
KCTD21-AS1	KCTD21-AS1
NARS2	NARS2
PRCP	PRCP
DDIAS	DDIAS
RAB30-AS1	RAB30-AS1
PCF11	PCF11
ANKRD42	ANKRD42
CCDC90B	CCDC90B
TMEM126B	TMEM126B
TMEM126A	TMEM126A
CREBZF	CREBZF
PICALM	PICALM
EED	EED
HIKESHI	HIKESHI
PRSS23	PRSS23
TMEM135	TMEM135
CTSC	CTSC
NOX4	NOX4
NAALAD2	NAALAD2
CHORDC1	CHORDC1
SMCO4	SMCO4
CEP295	CEP295
TAF1D	TAF1D
C11orf54	C11orf54
MED17	MED17
PANX1	PANX1
MRE11	MRE11
ANKRD49	ANKRD49
AMOTL1	AMOTL1
CWC15	CWC15
KDM4D	KDM4D
SRSF8	SRSF8
ENDOD1	ENDOD1
SESN3	SESN3
FAM76B	FAM76B
CEP57	CEP57
MTMR2	MTMR2
CCDC82	CCDC82
JRKL	JRKL
CFAP300	CFAP300
YAP1	YAP1
BIRC2	BIRC2
TMEM123	TMEM123
MMP10	MMP10
DCUN1D5	DCUN1D5
DYNC2H1	DYNC2H1
MSANTD4	MSANTD4
KBTBD3	KBTBD3
AASDHPPT	AASDHPPT
CWF19L2	CWF19L2
ALKBH8	ALKBH8
SLC35F2	SLC35F2
RAB39A	RAB39A
CUL5	CUL5
ACAT1	ACAT1
NPAT	NPAT
ATM	ATM
KDELC2	KDELC2
DDX10	DDX10
RDX	RDX
ZC3H12C	ZC3H12C
FDX1	FDX1
SIK2	SIK2
PPP2R1B	PPP2R1B
ALG9	ALG9
FDXACB1	FDXACB1
C11orf1	C11orf1
DIXDC1	DIXDC1
DLAT	DLAT
NKAPD1	NKAPD1
TIMM8B	TIMM8B
SDHD	SDHD
PTS	PTS
TTC12	TTC12
ZW10	ZW10
USP28	USP28
C11orf71	C11orf71
RBM7	RBM7
REXO2	REXO2
BUD13	BUD13
ZPR1	ZPR1
SIK3	SIK3
PAFAH1B2	PAFAH1B2
SIDT2	SIDT2
TAGLN	TAGLN
PCSK7	PCSK7
RNF214	RNF214
BACE1	BACE1
BACE1-AS	BACE1-AS
CEP164	CEP164
UBE4A	UBE4A
KMT2A	KMT2A
TMEM25	TMEM25
IFT46	IFT46
ARCN1	ARCN1
PHLDB1	PHLDB1
DDX6	DDX6
BCL9L	BCL9L
CCDC84	CCDC84
TRAPPC4	TRAPPC4
SLC37A4	SLC37A4
HYOU1	HYOU1
VPS11	VPS11
HMBS	HMBS
H2AFX	H2AFX
DPAGT1	DPAGT1
C2CD2L	C2CD2L
HINFP	HINFP
CCDC153	CCDC153
CBL	CBL
RNF26	RNF26
USP2-AS1	USP2-AS1
THY1	THY1
NECTIN1	NECTIN1
OAF	OAF
TMEM136	TMEM136
ARHGEF12	ARHGEF12
TBCEL	TBCEL
SC5D	SC5D
GRAMD1B	GRAMD1B
ZNF202	ZNF202
TBRG1	TBRG1
SIAE	SIAE
SPA17	SPA17
NRGN	NRGN
MSANTD2	MSANTD2
ROBO3	ROBO3
CCDC15	CCDC15
TMEM218	TMEM218
FEZ1	FEZ1
EI24	EI24
STT3A	STT3A
CHEK1	CHEK1
PUS3	PUS3
RPUSD4	RPUSD4
FAM118B	FAM118B
SRPRA	SRPRA
FOXRED1	FOXRED1
TIRAP	TIRAP
DCPS	DCPS
GSEC	GSEC
ST3GAL4	ST3GAL4
ARHGAP32	ARHGAP32
NFRKB	NFRKB
APLP2	APLP2
ZBTB44	ZBTB44
SNX19	SNX19
JAM3	JAM3
